Problema,Tipo
hay 25 tortillas en una mesa y se comen 66 ¿Cuantos tortillas quedan?,Resta
hay 27 tortillas en una mesa y se comen 72 ¿Cuantos tortillas quedan?,Resta
una actriz tiene 54 moviles y le extraen 53 moviles ¿Cuantos tiene al final?,Resta
Roberto tiene 2 balones de voley y Julio tiene 13 balones de futbol ¿Cuantos balones hay en total?,Suma
pablito  tiene 42 unidades y le entregan 62 unidades ¿Cuantos hay en total?,Suma
Celeste tiene 47 peras y Julio tiene 49 peras ¿Cuantos frutas hay en total?,Suma
hay 27 niños en clase y se van 58 ¿Cuantos niños quedan?,Resta
hay 91 tortillas en una mesa y se comen 9 ¿Cuantos tortillas quedan?,Resta
un obrero tiene 67 lapices y excluye 3 lapices ¿Cuanto queda?,Resta
hay 76 tortillas en una mesa y se comen 22 ¿Cuantos tortillas quedan?,Resta
Pablo tiene 44 balones de tenis y Federico tiene 80 balones de futbol ¿Cuantos balones hay en total?,Suma
piloto tiene 45 sillas y incluye 44 sillas ¿Cuantos hay al final ?,Suma
un profesor tiene 57 animales y añade 98 animales ¿Cuantos hay al final ?,Suma
una actriz tiene 74 moviles y le quitan 56 moviles ¿Cuantos le queda?,Resta
pablito  tiene 34 relojes y añade 3 relojes ¿Cuantos hay al final ?,Suma
Lorena tiene 27 balones de futbol y Gustavo tiene 40 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 1 niños en clase y se van 57 ¿Cuantos niños quedan?,Resta
perro tiene 5 carteras y le dan 88 carteras ¿Cuantos tienen entre los dos?,Suma
Lorena tiene 42 melocotones y Pablo tiene 27 platano ¿Cuantos frutas hay en total?,Suma
cirujano tiene 63 pajaros y le extraen 35 pajaros ¿Cuantos tiene al final?,Resta
perro tiene 45 unidades y resta 9 unidades ¿Cuanto queda?,Resta
hay 95 pajaros en un arbol y se van volando 20 ¿Cuantos pajaros quedan?,Resta
Pedro tiene 41 manzanas y Julio tiene 7 platano ¿Cuantos frutas hay en total?,Suma
hay 60 niños en clase y se van 45 ¿Cuantos niños quedan?,Resta
pablito  tiene 26 pajaros y le quitan 8 pajaros ¿Cuantos tiene al final?,Resta
hay 23 niños en clase y se van 11 ¿Cuantos niños quedan?,Resta
Un carpitero tiene 9 carteras y le entregan 75 carteras ¿Cuantos hay al final ?,Suma
un camarero tiene 82 mesas y le extraen 58 mesas ¿Cuanto queda?,Resta
Francisco tiene 91 melocotones y Federico tiene 55 melocotones ¿Cuantos frutas hay en total?,Suma
Ana tiene 17 melocotones y Celeste tiene 42 ciruela ¿Cuantos frutas hay en total?,Suma
Un carpitero tiene 71 sillas y con una diferencia 58 sillas ¿Cuantos le queda?,Resta
hay 39 tortillas en una mesa y se comen 69 ¿Cuantos tortillas quedan?,Resta
Cesar tiene 81 balones de tenis y Julio tiene 17 balones de futbol ¿Cuantos balones hay en total?,Suma
Lucas tiene 5 papayas y Pablo tiene 93 uvas ¿Cuantos frutas hay en total?,Suma
un bombero tiene 96 moviles y excluye 67 moviles ¿Cuanto queda?,Resta
un perro tiene 73 moviles y con una diferencia 21 moviles ¿Cuanto queda?,Resta
Gustavo tiene 72 balones de voley y Julio tiene 13 balones de futbol ¿Cuantos balones hay en total?,Suma
ingeniero tiene 79 piedras y suma 50 piedras ¿Cuantos hay en total?,Suma
Francisco tiene 57 balones de rugby y Pablo tiene 37 balones de rugby ¿Cuantos balones hay en total?,Suma
un obrero tiene 99 piedras y añade 28 piedras ¿Cuantos hay al final ?,Suma
hay 75 niños en clase y se van 19 ¿Cuantos niños quedan?,Resta
Gustavo tiene 73 melocotones y Francisco tiene 57 platano ¿Cuantos frutas hay en total?,Suma
jose tiene 60 animales y excluye 17 animales ¿Cuanto queda?,Resta
piloto tiene 4 moviles y incluye 70 moviles ¿Cuantos tienen entre los dos?,Suma
un albañil tiene 95 frutas y suma 31 frutas ¿Cuantos hay al final ?,Suma
cirujano tiene 68 canicas y le extraen 34 canicas ¿Cuantos tiene al final?,Resta
un profesor tiene 22 carteras y incluye 20 carteras ¿Cuantos tienen entre los dos?,Suma
Lorena tiene 72 balones de futbol y Celeste tiene 71 balones de rugby ¿Cuantos balones hay en total?,Suma
Roberto tiene 60 balones de rugby y Celeste tiene 43 balones de futbol ¿Cuantos balones hay en total?,Suma
Lorena tiene 79 balones de tenis y Pablo tiene 69 balones de tenis ¿Cuantos balones hay en total?,Suma
un profesor tiene 35 teles y le quitan 15 teles ¿Cuanto queda?,Resta
Francisco tiene 30 platano y Lorena tiene 2 papayas ¿Cuantos frutas hay en total?,Suma
ingeniero tiene 24 teles y incluye 32 teles ¿Cuantos hay en total?,Suma
piloto tiene 35 relojes y le entregan 12 relojes ¿Cuantos tienen entre los dos?,Suma
hay 26 pajaros en un arbol y se van volando 87 ¿Cuantos pajaros quedan?,Resta
un camarero tiene 79 balones y le quitan 1 balones ¿Cuantos tiene al final?,Resta
hay 43 niños en clase y se van 42 ¿Cuantos niños quedan?,Resta
hay 32 pajaros en un arbol y se van volando 50 ¿Cuantos pajaros quedan?,Resta
Ana tiene 45 balones de rugby y Julio tiene 44 balones de rugby ¿Cuantos balones hay en total?,Suma
hay 89 pajaros en un arbol y se van volando 12 ¿Cuantos pajaros quedan?,Resta
hay 2 niños en clase y se van 46 ¿Cuantos niños quedan?,Resta
ingeniero tiene 80 relojes y le entregan 79 relojes ¿Cuantos hay en total?,Suma
hay 73 tortillas en una mesa y se comen 10 ¿Cuantos tortillas quedan?,Resta
programador tiene 10 relojes y añade 54 relojes ¿Cuantos hay en total?,Suma
paloma tiene 92 animales y resta 62 animales ¿Cuanto queda?,Resta
Lorena tiene 18 sandias y Gustavo tiene 82 platano ¿Cuantos frutas hay en total?,Suma
Lorena tiene 77 papayas y Pablo tiene 97 sandias ¿Cuantos frutas hay en total?,Suma
un mecanico tiene 85 canicas y añade 43 canicas ¿Cuantos hay en total?,Suma
Lorena tiene 10 balones de rugby y Celeste tiene 30 balones de voley ¿Cuantos balones hay en total?,Suma
una actriz tiene 49 canicas y resta 27 canicas ¿Cuantos le queda?,Resta
un camarero tiene 53 balones y resta 32 balones ¿Cuantos tiene al final?,Resta
un actor tiene 16 balones y resta 12 balones ¿Cuantos tiene al final?,Resta
piloto tiene 76 animales y suma 41 animales ¿Cuantos tienen entre los dos?,Suma
paloma tiene 56 frutas y incluye 68 frutas ¿Cuantos tienen entre los dos?,Suma
hay 72 tortillas en una mesa y se comen 5 ¿Cuantos tortillas quedan?,Resta
cirujano tiene 14 mesas y le dan 75 mesas ¿Cuantos hay al final ?,Suma
Lucas tiene 61 uvas y Roberto tiene 4 coco ¿Cuantos frutas hay en total?,Suma
paloma tiene 64 unidades y incluye 50 unidades ¿Cuantos tienen entre los dos?,Suma
un mecanico tiene 15 relojes y añade 9 relojes ¿Cuantos hay en total?,Suma
un bombero tiene 5 coches y le entregan 46 coches ¿Cuantos hay al final ?,Suma
Juan tiene 89 balones de voley y Francisco tiene 40 balones de tenis ¿Cuantos balones hay en total?,Suma
Juan tiene 20 ciruela y Ana tiene 30 toronjas ¿Cuantos frutas hay en total?,Suma
un cirujano tiene 56 unidades y con una diferencia 31 unidades ¿Cuantos le queda?,Resta
Una azafata tiene 32 lapices y le dan 29 lapices ¿Cuantos hay en total?,Suma
programador tiene 74 teles y le entregan 16 teles ¿Cuantos hay al final ?,Suma
Pedro tiene 47 balones de basquet y Francisco tiene 87 balones de tenis ¿Cuantos balones hay en total?,Suma
un obrero tiene 92 moviles y le dan 37 moviles ¿Cuantos hay al final ?,Suma
hay 88 niños en clase y se van 85 ¿Cuantos niños quedan?,Resta
Pablo tiene 79 balones de tenis y Julio tiene 56 balones de tenis ¿Cuantos balones hay en total?,Suma
paloma tiene 24 relojes y le dan 79 relojes ¿Cuantos hay al final ?,Suma
hay 76 pajaros en un arbol y se van volando 74 ¿Cuantos pajaros quedan?,Resta
hay 78 niños en clase y se van 52 ¿Cuantos niños quedan?,Resta
Un carpitero tiene 71 lapices y resta 43 lapices ¿Cuantos tiene al final?,Resta
Julio tiene 31 balones de tenis y Federico tiene 58 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 1 pajaros en un arbol y se van volando 37 ¿Cuantos pajaros quedan?,Resta
hay 93 tortillas en una mesa y se comen 74 ¿Cuantos tortillas quedan?,Resta
hay 36 pajaros en un arbol y se van volando 2 ¿Cuantos pajaros quedan?,Resta
hay 3 niños en clase y se van 42 ¿Cuantos niños quedan?,Resta
pablito  tiene 54 lapices y suma 78 lapices ¿Cuantos hay en total?,Suma
Francisco tiene 96 sandias y Federico tiene 46 manzanas ¿Cuantos frutas hay en total?,Suma
hay 15 niños en clase y se van 65 ¿Cuantos niños quedan?,Resta
paloma tiene 28 moviles y le entregan 39 moviles ¿Cuantos hay al final ?,Suma
hay 39 tortillas en una mesa y se comen 9 ¿Cuantos tortillas quedan?,Resta
Lucas tiene 75 balones de rugby y Francisco tiene 66 balones de futbol ¿Cuantos balones hay en total?,Suma
ingeniero tiene 56 balones y añade 41 balones ¿Cuantos hay en total?,Suma
hay 33 tortillas en una mesa y se comen 71 ¿Cuantos tortillas quedan?,Resta
Julio tiene 99 balones de voley y Pedro tiene 57 balones de futbol ¿Cuantos balones hay en total?,Suma
Julio tiene 55 balones de tenis y Federico tiene 53 balones de tenis ¿Cuantos balones hay en total?,Suma
Pablo tiene 71 balones de tenis y Francisco tiene 31 balones de rugby ¿Cuantos balones hay en total?,Suma
hay 16 tortillas en una mesa y se comen 46 ¿Cuantos tortillas quedan?,Resta
Enrique tiene 60 teles y suma 54 teles ¿Cuantos hay en total?,Suma
Lorena tiene 3 balones de basquet y Cesar tiene 29 balones de basquet ¿Cuantos balones hay en total?,Suma
ingeniero tiene 15 carteras y le entregan 41 carteras ¿Cuantos hay en total?,Suma
un mecanico tiene 41 lapices y resta 40 lapices ¿Cuantos tiene al final?,Resta
perro tiene 8 sillas y le dan 23 sillas ¿Cuantos hay al final ?,Suma
hay 3 tortillas en una mesa y se comen 42 ¿Cuantos tortillas quedan?,Resta
hay 33 niños en clase y se van 46 ¿Cuantos niños quedan?,Resta
un mecanico tiene 35 mesas y le extraen 1 mesas ¿Cuantos le queda?,Resta
un policia tiene 62 animales y excluye 35 animales ¿Cuantos le queda?,Resta
programador tiene 58 animales y suma 92 animales ¿Cuantos hay al final ?,Suma
Una azafata tiene 99 sillas y le dan 12 sillas ¿Cuantos hay en total?,Suma
paloma tiene 23 sillas y suma 47 sillas ¿Cuantos hay al final ?,Suma
Celeste tiene 40 coco y Roberto tiene 29 uvas ¿Cuantos frutas hay en total?,Suma
una actriz tiene 19 teles y incluye 8 teles ¿Cuantos hay en total?,Suma
medico tiene 29 frutas y le entregan 7 frutas ¿Cuantos hay en total?,Suma
Gustavo tiene 73 manzanas y Cesar tiene 23 toronjas ¿Cuantos frutas hay en total?,Suma
pablito  tiene 71 coches y excluye 58 coches ¿Cuantos le queda?,Resta
un bombero tiene 92 pajaros y excluye 45 pajaros ¿Cuanto queda?,Resta
Julio tiene 55 sandias y Juan tiene 92 melocotones ¿Cuantos frutas hay en total?,Suma
Cesar tiene 74 balones de rugby y Pedro tiene 96 balones de futbol ¿Cuantos balones hay en total?,Suma
Celeste tiene 72 melocotones y Juan tiene 30 manzanas ¿Cuantos frutas hay en total?,Suma
jose tiene 30 mesas y incluye 85 mesas ¿Cuantos hay al final ?,Suma
Francisco tiene 82 manzanas y Juan tiene 88 sandias ¿Cuantos frutas hay en total?,Suma
una actriz tiene 75 relojes y le dan 40 relojes ¿Cuantos tienen entre los dos?,Suma
Roberto tiene 61 balones de basquet y Cesar tiene 63 balones de voley ¿Cuantos balones hay en total?,Suma
un obrero tiene 31 animales y le quitan 16 animales ¿Cuantos tiene al final?,Resta
un camarero tiene 37 pajaros y con una diferencia 5 pajaros ¿Cuantos le queda?,Resta
Ana tiene 29 sandias y Lucas tiene 82 melocotones ¿Cuantos frutas hay en total?,Suma
ingeniero tiene 23 coches y añade 53 coches ¿Cuantos hay al final ?,Suma
Pablo tiene 40 platano y Celeste tiene 12 papayas ¿Cuantos frutas hay en total?,Suma
Lucas tiene 40 balones de basquet y Ana tiene 90 balones de basquet ¿Cuantos balones hay en total?,Suma
un albañil tiene 6 mesas y le dan 17 mesas ¿Cuantos hay al final ?,Suma
Gustavo tiene 97 papayas y Cesar tiene 34 papayas ¿Cuantos frutas hay en total?,Suma
hay 63 niños en clase y se van 94 ¿Cuantos niños quedan?,Resta
hay 96 tortillas en una mesa y se comen 31 ¿Cuantos tortillas quedan?,Resta
hay 9 tortillas en una mesa y se comen 49 ¿Cuantos tortillas quedan?,Resta
hay 19 pajaros en un arbol y se van volando 53 ¿Cuantos pajaros quedan?,Resta
hay 82 pajaros en un arbol y se van volando 6 ¿Cuantos pajaros quedan?,Resta
hay 80 tortillas en una mesa y se comen 68 ¿Cuantos tortillas quedan?,Resta
Gustavo tiene 10 balones de voley y Julio tiene 8 balones de rugby ¿Cuantos balones hay en total?,Suma
Francisco tiene 68 balones de basquet y Ana tiene 92 balones de rugby ¿Cuantos balones hay en total?,Suma
Federico tiene 70 balones de voley y Celeste tiene 94 balones de voley ¿Cuantos balones hay en total?,Suma
Una azafata tiene 67 frutas y excluye 26 frutas ¿Cuantos le queda?,Resta
un cirujano tiene 83 pajaros y le extraen 64 pajaros ¿Cuantos le queda?,Resta
Pedro tiene 81 balones de voley y Cesar tiene 45 balones de rugby ¿Cuantos balones hay en total?,Suma
un mecanico tiene 85 teles y con una diferencia 1 teles ¿Cuantos tiene al final?,Resta
medico tiene 83 balones y añade 55 balones ¿Cuantos hay al final ?,Suma
un bombero tiene 73 frutas y le entregan 55 frutas ¿Cuantos tienen entre los dos?,Suma
un obrero tiene 91 balones y le quitan 54 balones ¿Cuantos le queda?,Resta
un policia tiene 53 unidades y resta 51 unidades ¿Cuantos le queda?,Resta
Enrique tiene 93 pajaros y le dan 11 pajaros ¿Cuantos hay al final ?,Suma
hay 56 pajaros en un arbol y se van volando 49 ¿Cuantos pajaros quedan?,Resta
pablito  tiene 45 balones y añade 7 balones ¿Cuantos tienen entre los dos?,Suma
hay 49 tortillas en una mesa y se comen 17 ¿Cuantos tortillas quedan?,Resta
hay 52 pajaros en un arbol y se van volando 4 ¿Cuantos pajaros quedan?,Resta
Pedro tiene 30 balones de basquet y Federico tiene 76 balones de voley ¿Cuantos balones hay en total?,Suma
hay 6 tortillas en una mesa y se comen 2 ¿Cuantos tortillas quedan?,Resta
Roberto tiene 35 balones de rugby y Pablo tiene 22 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 10 niños en clase y se van 28 ¿Cuantos niños quedan?,Resta
un policia tiene 33 canicas y añade 86 canicas ¿Cuantos hay en total?,Suma
hay 46 tortillas en una mesa y se comen 86 ¿Cuantos tortillas quedan?,Resta
Enrique tiene 98 animales y le quitan 21 animales ¿Cuantos le queda?,Resta
Lucas tiene 95 balones de voley y Federico tiene 100 balones de basquet ¿Cuantos balones hay en total?,Suma
pablito  tiene 58 pajaros y le entregan 15 pajaros ¿Cuantos hay al final ?,Suma
profesor tiene 30 unidades y le extraen 14 unidades ¿Cuantos tiene al final?,Resta
hay 34 tortillas en una mesa y se comen 94 ¿Cuantos tortillas quedan?,Resta
hay 47 tortillas en una mesa y se comen 17 ¿Cuantos tortillas quedan?,Resta
Un carpitero tiene 55 carteras y le dan 28 carteras ¿Cuantos hay al final ?,Suma
un cirujano tiene 65 sillas y añade 13 sillas ¿Cuantos hay en total?,Suma
profesor tiene 92 coches y añade 48 coches ¿Cuantos hay en total?,Suma
programador tiene 52 relojes y le extraen 45 relojes ¿Cuanto queda?,Resta
un profesor tiene 82 animales y añade 14 animales ¿Cuantos hay en total?,Suma
un mecanico tiene 32 carteras y le entregan 71 carteras ¿Cuantos tienen entre los dos?,Suma
medico tiene 15 teles y resta 5 teles ¿Cuanto queda?,Resta
Pedro tiene 78 manzanas y Gustavo tiene 78 melocotones ¿Cuantos frutas hay en total?,Suma
hay 62 pajaros en un arbol y se van volando 67 ¿Cuantos pajaros quedan?,Resta
Lorena tiene 16 manzanas y Ana tiene 74 platano ¿Cuantos frutas hay en total?,Suma
Un carpitero tiene 16 canicas y incluye 36 canicas ¿Cuantos hay al final ?,Suma
Pedro tiene 89 balones de rugby y Julio tiene 6 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 31 tortillas en una mesa y se comen 84 ¿Cuantos tortillas quedan?,Resta
medico tiene 65 carteras y resta 49 carteras ¿Cuanto queda?,Resta
perro tiene 63 lapices y le dan 55 lapices ¿Cuantos hay al final ?,Suma
hay 68 tortillas en una mesa y se comen 31 ¿Cuantos tortillas quedan?,Resta
ingeniero tiene 37 relojes y con una diferencia 30 relojes ¿Cuanto queda?,Resta
Lucas tiene 60 balones de futbol y Gustavo tiene 24 balones de basquet ¿Cuantos balones hay en total?,Suma
Lorena tiene 17 balones de basquet y Juan tiene 60 balones de basquet ¿Cuantos balones hay en total?,Suma
un policia tiene 11 coches y excluye 7 coches ¿Cuantos tiene al final?,Resta
perro tiene 94 coches y le extraen 43 coches ¿Cuanto queda?,Resta
un camarero tiene 62 canicas y le dan 77 canicas ¿Cuantos tienen entre los dos?,Suma
pablito  tiene 95 canicas y suma 13 canicas ¿Cuantos hay al final ?,Suma
un policia tiene 100 relojes y resta 36 relojes ¿Cuantos le queda?,Resta
Roberto tiene 20 balones de rugby y Ana tiene 86 balones de rugby ¿Cuantos balones hay en total?,Suma
Una azafata tiene 74 mesas y resta 61 mesas ¿Cuantos le queda?,Resta
piloto tiene 75 piedras y le quitan 35 piedras ¿Cuantos le queda?,Resta
hay 96 niños en clase y se van 8 ¿Cuantos niños quedan?,Resta
fontanero tiene 88 mesas y añade 73 mesas ¿Cuantos hay en total?,Suma
un bombero tiene 98 coches y le quitan 59 coches ¿Cuantos le queda?,Resta
hay 12 niños en clase y se van 3 ¿Cuantos niños quedan?,Resta
Una azafata tiene 36 frutas y le dan 31 frutas ¿Cuantos hay al final ?,Suma
Un carpitero tiene 65 frutas y excluye 23 frutas ¿Cuantos le queda?,Resta
Pablo tiene 40 papayas y Ana tiene 16 toronjas ¿Cuantos frutas hay en total?,Suma
Julio tiene 89 balones de voley y Ana tiene 78 balones de basquet ¿Cuantos balones hay en total?,Suma
paloma tiene 41 canicas y le entregan 33 canicas ¿Cuantos hay al final ?,Suma
hay 18 pajaros en un arbol y se van volando 69 ¿Cuantos pajaros quedan?,Resta
Pedro tiene 52 toronjas y Celeste tiene 89 papayas ¿Cuantos frutas hay en total?,Suma
un perro tiene 81 coches y incluye 42 coches ¿Cuantos hay en total?,Suma
hay 55 niños en clase y se van 4 ¿Cuantos niños quedan?,Resta
Pedro tiene 70 balones de tenis y Gustavo tiene 95 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 11 niños en clase y se van 55 ¿Cuantos niños quedan?,Resta
un actor tiene 93 lapices y incluye 24 lapices ¿Cuantos tienen entre los dos?,Suma
cirujano tiene 6 canicas y incluye 59 canicas ¿Cuantos hay al final ?,Suma
una actriz tiene 77 piedras y le dan 21 piedras ¿Cuantos hay en total?,Suma
hay 41 niños en clase y se van 10 ¿Cuantos niños quedan?,Resta
