Problema,Tipo
Cesar tiene 33 ciruela y Juan tiene 94 ciruela ¿Cuantos frutas hay en total?,Suma
Pedro tiene 3 balones de futbol y Lucas tiene 1 balones de basquet ¿Cuantos balones hay en total?,Suma
Enrique tiene 45 balones y le entregan 15 balones ¿Cuantos hay en total?,Suma
perro tiene 65 relojes y incluye 57 relojes ¿Cuantos hay al final ?,Suma
hay 3 tortillas en una mesa y se comen 9 ¿Cuantos tortillas quedan?,Resta
cirujano tiene 27 animales y excluye 10 animales ¿Cuantos le queda?,Resta
hay 100 pajaros en un arbol y se van volando 16 ¿Cuantos pajaros quedan?,Resta
un policia tiene 35 balones y añade 14 balones ¿Cuantos hay en total?,Suma
un profesor tiene 40 sillas y incluye 66 sillas ¿Cuantos hay en total?,Suma
Ana tiene 86 balones de basquet y Cesar tiene 89 balones de tenis ¿Cuantos balones hay en total?,Suma
Gustavo tiene 66 peras y Lucas tiene 70 coco ¿Cuantos frutas hay en total?,Suma
hay 94 pajaros en un arbol y se van volando 74 ¿Cuantos pajaros quedan?,Resta
Pablo tiene 60 papayas y Juan tiene 99 melocotones ¿Cuantos frutas hay en total?,Suma
Ana tiene 49 balones de voley y Roberto tiene 84 balones de futbol ¿Cuantos balones hay en total?,Suma
Federico tiene 24 balones de voley y Lucas tiene 70 balones de futbol ¿Cuantos balones hay en total?,Suma
Julio tiene 57 platano y Celeste tiene 26 coco ¿Cuantos frutas hay en total?,Suma
profesor tiene 60 relojes y le dan 41 relojes ¿Cuantos tienen entre los dos?,Suma
Una azafata tiene 58 lapices y le quitan 41 lapices ¿Cuantos tiene al final?,Resta
un bombero tiene 84 carteras y le quitan 37 carteras ¿Cuanto queda?,Resta
hay 53 niños en clase y se van 5 ¿Cuantos niños quedan?,Resta
hay 76 pajaros en un arbol y se van volando 19 ¿Cuantos pajaros quedan?,Resta
hay 50 tortillas en una mesa y se comen 44 ¿Cuantos tortillas quedan?,Resta
Federico tiene 95 uvas y Pedro tiene 30 manzanas ¿Cuantos frutas hay en total?,Suma
un obrero tiene 42 lapices y añade 20 lapices ¿Cuantos hay en total?,Suma
cirujano tiene 87 carteras y incluye 34 carteras ¿Cuantos tienen entre los dos?,Suma
un cirujano tiene 36 lapices y le entregan 48 lapices ¿Cuantos hay al final ?,Suma
hay 33 niños en clase y se van 59 ¿Cuantos niños quedan?,Resta
hay 3 tortillas en una mesa y se comen 96 ¿Cuantos tortillas quedan?,Resta
profesor tiene 21 moviles y añade 56 moviles ¿Cuantos hay al final ?,Suma
un actor tiene 46 lapices y excluye 17 lapices ¿Cuantos tiene al final?,Resta
perro tiene 42 lapices y le entregan 77 lapices ¿Cuantos hay al final ?,Suma
Pablo tiene 8 balones de futbol y Francisco tiene 78 balones de basquet ¿Cuantos balones hay en total?,Suma
Un carpitero tiene 51 teles y le quitan 12 teles ¿Cuantos tiene al final?,Resta
Pablo tiene 57 balones de basquet y Francisco tiene 92 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 96 pajaros en un arbol y se van volando 58 ¿Cuantos pajaros quedan?,Resta
hay 11 tortillas en una mesa y se comen 33 ¿Cuantos tortillas quedan?,Resta
jose tiene 84 coches y le quitan 73 coches ¿Cuantos tiene al final?,Resta
hay 92 niños en clase y se van 65 ¿Cuantos niños quedan?,Resta
Un carpitero tiene 46 relojes y incluye 6 relojes ¿Cuantos hay al final ?,Suma
hay 75 niños en clase y se van 51 ¿Cuantos niños quedan?,Resta
Celeste tiene 84 balones de futbol y Pedro tiene 50 balones de voley ¿Cuantos balones hay en total?,Suma
Pablo tiene 39 platano y Pedro tiene 80 papayas ¿Cuantos frutas hay en total?,Suma
un perro tiene 96 relojes y con una diferencia 31 relojes ¿Cuanto queda?,Resta
hay 31 tortillas en una mesa y se comen 77 ¿Cuantos tortillas quedan?,Resta
un policia tiene 84 coches y suma 85 coches ¿Cuantos hay al final ?,Suma
hay 66 niños en clase y se van 66 ¿Cuantos niños quedan?,Resta
hay 71 niños en clase y se van 14 ¿Cuantos niños quedan?,Resta
Ana tiene 65 manzanas y Julio tiene 72 coco ¿Cuantos frutas hay en total?,Suma
Ana tiene 55 platano y Lucas tiene 76 ciruela ¿Cuantos frutas hay en total?,Suma
Una azafata tiene 35 mesas y excluye 26 mesas ¿Cuanto queda?,Resta
hay 4 pajaros en un arbol y se van volando 58 ¿Cuantos pajaros quedan?,Resta
hay 77 pajaros en un arbol y se van volando 44 ¿Cuantos pajaros quedan?,Resta
Julio tiene 8 melocotones y Francisco tiene 59 manzanas ¿Cuantos frutas hay en total?,Suma
paloma tiene 24 coches y le dan 83 coches ¿Cuantos hay al final ?,Suma
Enrique tiene 95 balones y con una diferencia 41 balones ¿Cuantos le queda?,Resta
un camarero tiene 70 coches y incluye 85 coches ¿Cuantos tienen entre los dos?,Suma
hay 20 tortillas en una mesa y se comen 95 ¿Cuantos tortillas quedan?,Resta
Francisco tiene 29 balones de voley y Cesar tiene 45 balones de voley ¿Cuantos balones hay en total?,Suma
hay 43 pajaros en un arbol y se van volando 32 ¿Cuantos pajaros quedan?,Resta
paloma tiene 52 animales y le dan 81 animales ¿Cuantos hay en total?,Suma
Lorena tiene 10 melocotones y Juan tiene 60 melocotones ¿Cuantos frutas hay en total?,Suma
un obrero tiene 26 balones y resta 4 balones ¿Cuantos tiene al final?,Resta
Lorena tiene 16 coco y Pablo tiene 88 coco ¿Cuantos frutas hay en total?,Suma
un profesor tiene 5 moviles y resta 4 moviles ¿Cuanto queda?,Resta
jose tiene 81 coches y añade 47 coches ¿Cuantos tienen entre los dos?,Suma
hay 31 tortillas en una mesa y se comen 70 ¿Cuantos tortillas quedan?,Resta
un policia tiene 41 balones y incluye 85 balones ¿Cuantos tienen entre los dos?,Suma
un albañil tiene 78 unidades y le entregan 65 unidades ¿Cuantos hay en total?,Suma
Lorena tiene 48 balones de basquet y Francisco tiene 26 balones de basquet ¿Cuantos balones hay en total?,Suma
un cirujano tiene 90 balones y incluye 6 balones ¿Cuantos tienen entre los dos?,Suma
hay 15 niños en clase y se van 51 ¿Cuantos niños quedan?,Resta
un cirujano tiene 86 piedras y le extraen 60 piedras ¿Cuanto queda?,Resta
medico tiene 78 pajaros y le extraen 25 pajaros ¿Cuanto queda?,Resta
Celeste tiene 48 toronjas y Cesar tiene 87 peras ¿Cuantos frutas hay en total?,Suma
hay 9 niños en clase y se van 72 ¿Cuantos niños quedan?,Resta
Lucas tiene 16 balones de tenis y Gustavo tiene 5 balones de voley ¿Cuantos balones hay en total?,Suma
un policia tiene 32 animales y le quitan 31 animales ¿Cuantos le queda?,Resta
Un carpitero tiene 76 carteras y resta 31 carteras ¿Cuanto queda?,Resta
un mecanico tiene 60 moviles y con una diferencia 6 moviles ¿Cuantos tiene al final?,Resta
piloto tiene 44 mesas y incluye 7 mesas ¿Cuantos hay al final ?,Suma
fontanero tiene 51 sillas y resta 36 sillas ¿Cuanto queda?,Resta
Lucas tiene 10 peras y Juan tiene 87 coco ¿Cuantos frutas hay en total?,Suma
hay 46 tortillas en una mesa y se comen 95 ¿Cuantos tortillas quedan?,Resta
hay 65 pajaros en un arbol y se van volando 41 ¿Cuantos pajaros quedan?,Resta
Lorena tiene 61 balones de tenis y Julio tiene 83 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 45 pajaros en un arbol y se van volando 20 ¿Cuantos pajaros quedan?,Resta
Roberto tiene 75 ciruela y Francisco tiene 85 manzanas ¿Cuantos frutas hay en total?,Suma
Pablo tiene 9 melocotones y Federico tiene 45 manzanas ¿Cuantos frutas hay en total?,Suma
hay 71 niños en clase y se van 40 ¿Cuantos niños quedan?,Resta
hay 90 niños en clase y se van 100 ¿Cuantos niños quedan?,Resta
Pedro tiene 32 coco y Federico tiene 67 coco ¿Cuantos frutas hay en total?,Suma
pablito  tiene 51 relojes y suma 35 relojes ¿Cuantos hay en total?,Suma
Ana tiene 72 balones de voley y Gustavo tiene 20 balones de tenis ¿Cuantos balones hay en total?,Suma
Pedro tiene 87 balones de rugby y Pablo tiene 35 balones de rugby ¿Cuantos balones hay en total?,Suma
profesor tiene 52 mesas y excluye 44 mesas ¿Cuanto queda?,Resta
Pablo tiene 98 balones de voley y Pedro tiene 68 balones de basquet ¿Cuantos balones hay en total?,Suma
Pedro tiene 86 balones de voley y Francisco tiene 70 balones de rugby ¿Cuantos balones hay en total?,Suma
pablito  tiene 32 mesas y le quitan 23 mesas ¿Cuantos le queda?,Resta
hay 100 niños en clase y se van 69 ¿Cuantos niños quedan?,Resta
un cirujano tiene 75 coches y le extraen 36 coches ¿Cuantos tiene al final?,Resta
un policia tiene 72 mesas y con una diferencia 46 mesas ¿Cuanto queda?,Resta
cirujano tiene 10 piedras y le dan 79 piedras ¿Cuantos hay al final ?,Suma
programador tiene 95 balones y le quitan 39 balones ¿Cuantos le queda?,Resta
Cesar tiene 4 melocotones y Lucas tiene 66 peras ¿Cuantos frutas hay en total?,Suma
un obrero tiene 100 relojes y le entregan 72 relojes ¿Cuantos hay en total?,Suma
un cirujano tiene 73 lapices y le dan 55 lapices ¿Cuantos hay al final ?,Suma
hay 77 pajaros en un arbol y se van volando 30 ¿Cuantos pajaros quedan?,Resta
Julio tiene 5 balones de basquet y Pablo tiene 27 balones de tenis ¿Cuantos balones hay en total?,Suma
paloma tiene 60 teles y le dan 68 teles ¿Cuantos hay al final ?,Suma
Celeste tiene 7 balones de basquet y Ana tiene 76 balones de basquet ¿Cuantos balones hay en total?,Suma
un actor tiene 72 mesas y le dan 84 mesas ¿Cuantos hay en total?,Suma
un obrero tiene 30 sillas y suma 7 sillas ¿Cuantos hay al final ?,Suma
Lucas tiene 100 sandias y Lorena tiene 13 peras ¿Cuantos frutas hay en total?,Suma
paloma tiene 4 carteras y le entregan 90 carteras ¿Cuantos tienen entre los dos?,Suma
un albañil tiene 3 pajaros y le dan 66 pajaros ¿Cuantos hay al final ?,Suma
perro tiene 12 carteras y le dan 49 carteras ¿Cuantos tienen entre los dos?,Suma
Julio tiene 95 papayas y Ana tiene 87 uvas ¿Cuantos frutas hay en total?,Suma
un obrero tiene 79 unidades y con una diferencia 77 unidades ¿Cuantos tiene al final?,Resta
hay 74 tortillas en una mesa y se comen 75 ¿Cuantos tortillas quedan?,Resta
medico tiene 81 relojes y le quitan 31 relojes ¿Cuanto queda?,Resta
Pedro tiene 5 ciruela y Cesar tiene 29 papayas ¿Cuantos frutas hay en total?,Suma
fontanero tiene 78 piedras y con una diferencia 76 piedras ¿Cuantos tiene al final?,Resta
un policia tiene 82 animales y le entregan 70 animales ¿Cuantos hay al final ?,Suma
un obrero tiene 54 lapices y le extraen 50 lapices ¿Cuantos tiene al final?,Resta
hay 16 tortillas en una mesa y se comen 43 ¿Cuantos tortillas quedan?,Resta
piloto tiene 66 frutas y suma 86 frutas ¿Cuantos hay en total?,Suma
Pablo tiene 95 balones de voley y Juan tiene 63 balones de basquet ¿Cuantos balones hay en total?,Suma
medico tiene 48 teles y le dan 65 teles ¿Cuantos hay al final ?,Suma
hay 82 niños en clase y se van 12 ¿Cuantos niños quedan?,Resta
Federico tiene 72 sandias y Gustavo tiene 25 toronjas ¿Cuantos frutas hay en total?,Suma
un profesor tiene 96 moviles y incluye 53 moviles ¿Cuantos hay al final ?,Suma
Juan tiene 95 melocotones y Pablo tiene 47 ciruela ¿Cuantos frutas hay en total?,Suma
Una azafata tiene 89 moviles y le quitan 23 moviles ¿Cuantos tiene al final?,Resta
hay 19 tortillas en una mesa y se comen 25 ¿Cuantos tortillas quedan?,Resta
piloto tiene 81 canicas y con una diferencia 1 canicas ¿Cuantos tiene al final?,Resta
Francisco tiene 77 sandias y Pablo tiene 41 peras ¿Cuantos frutas hay en total?,Suma
un albañil tiene 82 moviles y añade 77 moviles ¿Cuantos hay al final ?,Suma
Celeste tiene 12 balones de futbol y Juan tiene 19 balones de basquet ¿Cuantos balones hay en total?,Suma
un policia tiene 4 pajaros y añade 4 pajaros ¿Cuantos tienen entre los dos?,Suma
Celeste tiene 25 platano y Julio tiene 6 sandias ¿Cuantos frutas hay en total?,Suma
piloto tiene 20 teles y añade 23 teles ¿Cuantos hay al final ?,Suma
hay 17 tortillas en una mesa y se comen 99 ¿Cuantos tortillas quedan?,Resta
Pablo tiene 8 balones de rugby y Roberto tiene 76 balones de voley ¿Cuantos balones hay en total?,Suma
hay 44 niños en clase y se van 62 ¿Cuantos niños quedan?,Resta
Celeste tiene 71 balones de futbol y Pedro tiene 36 balones de tenis ¿Cuantos balones hay en total?,Suma
pablito  tiene 13 relojes y suma 51 relojes ¿Cuantos hay al final ?,Suma
piloto tiene 78 unidades y incluye 25 unidades ¿Cuantos tienen entre los dos?,Suma
un mecanico tiene 67 pajaros y excluye 3 pajaros ¿Cuantos tiene al final?,Resta
pablito  tiene 49 relojes y excluye 12 relojes ¿Cuanto queda?,Resta
Juan tiene 21 peras y Pablo tiene 15 melocotones ¿Cuantos frutas hay en total?,Suma
hay 46 pajaros en un arbol y se van volando 80 ¿Cuantos pajaros quedan?,Resta
hay 75 niños en clase y se van 5 ¿Cuantos niños quedan?,Resta
ingeniero tiene 28 frutas y le dan 81 frutas ¿Cuantos tienen entre los dos?,Suma
Una azafata tiene 76 carteras y le quitan 15 carteras ¿Cuantos le queda?,Resta
un cirujano tiene 68 carteras y le quitan 30 carteras ¿Cuantos le queda?,Resta
un actor tiene 85 frutas y resta 48 frutas ¿Cuantos tiene al final?,Resta
jose tiene 91 piedras y excluye 7 piedras ¿Cuantos tiene al final?,Resta
un bombero tiene 85 lapices y le entregan 89 lapices ¿Cuantos tienen entre los dos?,Suma
un bombero tiene 65 teles y incluye 36 teles ¿Cuantos hay en total?,Suma
hay 35 tortillas en una mesa y se comen 55 ¿Cuantos tortillas quedan?,Resta
profesor tiene 81 sillas y excluye 30 sillas ¿Cuantos tiene al final?,Resta
medico tiene 18 pajaros y le dan 70 pajaros ¿Cuantos tienen entre los dos?,Suma
Lucas tiene 46 sandias y Cesar tiene 46 toronjas ¿Cuantos frutas hay en total?,Suma
Gustavo tiene 75 melocotones y Ana tiene 26 sandias ¿Cuantos frutas hay en total?,Suma
hay 66 pajaros en un arbol y se van volando 2 ¿Cuantos pajaros quedan?,Resta
hay 18 niños en clase y se van 8 ¿Cuantos niños quedan?,Resta
hay 15 pajaros en un arbol y se van volando 80 ¿Cuantos pajaros quedan?,Resta
un camarero tiene 92 unidades y le entregan 43 unidades ¿Cuantos hay en total?,Suma
hay 39 niños en clase y se van 34 ¿Cuantos niños quedan?,Resta
Francisco tiene 16 peras y Cesar tiene 60 platano ¿Cuantos frutas hay en total?,Suma
programador tiene 20 moviles y añade 42 moviles ¿Cuantos hay al final ?,Suma
hay 56 tortillas en una mesa y se comen 79 ¿Cuantos tortillas quedan?,Resta
cirujano tiene 80 unidades y resta 63 unidades ¿Cuanto queda?,Resta
hay 65 niños en clase y se van 28 ¿Cuantos niños quedan?,Resta
jose tiene 45 teles y le dan 68 teles ¿Cuantos hay en total?,Suma
hay 89 tortillas en una mesa y se comen 22 ¿Cuantos tortillas quedan?,Resta
un camarero tiene 75 mesas y le entregan 61 mesas ¿Cuantos tienen entre los dos?,Suma
jose tiene 39 sillas y incluye 22 sillas ¿Cuantos tienen entre los dos?,Suma
ingeniero tiene 27 sillas y resta 9 sillas ¿Cuanto queda?,Resta
un profesor tiene 21 piedras y incluye 89 piedras ¿Cuantos tienen entre los dos?,Suma
Pedro tiene 35 balones de voley y Gustavo tiene 47 balones de rugby ¿Cuantos balones hay en total?,Suma
un cirujano tiene 91 moviles y añade 92 moviles ¿Cuantos hay al final ?,Suma
Ana tiene 37 balones de voley y Celeste tiene 56 balones de basquet ¿Cuantos balones hay en total?,Suma
profesor tiene 54 unidades y incluye 22 unidades ¿Cuantos tienen entre los dos?,Suma
un mecanico tiene 35 piedras y añade 19 piedras ¿Cuantos tienen entre los dos?,Suma
un camarero tiene 89 canicas y excluye 28 canicas ¿Cuanto queda?,Resta
hay 98 pajaros en un arbol y se van volando 30 ¿Cuantos pajaros quedan?,Resta
Lorena tiene 1 balones de rugby y Juan tiene 15 balones de voley ¿Cuantos balones hay en total?,Suma
programador tiene 75 moviles y le extraen 8 moviles ¿Cuantos tiene al final?,Resta
Celeste tiene 15 platano y Roberto tiene 66 platano ¿Cuantos frutas hay en total?,Suma
cirujano tiene 7 balones y le entregan 67 balones ¿Cuantos tienen entre los dos?,Suma
Lorena tiene 74 platano y Ana tiene 50 ciruela ¿Cuantos frutas hay en total?,Suma
Pedro tiene 75 peras y Pablo tiene 94 manzanas ¿Cuantos frutas hay en total?,Suma
Juan tiene 49 toronjas y Roberto tiene 70 sandias ¿Cuantos frutas hay en total?,Suma
Julio tiene 32 sandias y Gustavo tiene 50 ciruela ¿Cuantos frutas hay en total?,Suma
Juan tiene 34 balones de futbol y Lucas tiene 39 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 39 niños en clase y se van 34 ¿Cuantos niños quedan?,Resta
medico tiene 7 balones y le dan 93 balones ¿Cuantos tienen entre los dos?,Suma
hay 79 niños en clase y se van 91 ¿Cuantos niños quedan?,Resta
hay 16 niños en clase y se van 4 ¿Cuantos niños quedan?,Resta
Cesar tiene 22 sandias y Lorena tiene 61 toronjas ¿Cuantos frutas hay en total?,Suma
hay 5 tortillas en una mesa y se comen 60 ¿Cuantos tortillas quedan?,Resta
piloto tiene 95 balones y suma 95 balones ¿Cuantos hay al final ?,Suma
hay 78 tortillas en una mesa y se comen 58 ¿Cuantos tortillas quedan?,Resta
hay 40 tortillas en una mesa y se comen 36 ¿Cuantos tortillas quedan?,Resta
hay 76 tortillas en una mesa y se comen 10 ¿Cuantos tortillas quedan?,Resta
hay 76 pajaros en un arbol y se van volando 28 ¿Cuantos pajaros quedan?,Resta
Pablo tiene 24 balones de futbol y Lucas tiene 83 balones de voley ¿Cuantos balones hay en total?,Suma
medico tiene 45 mesas y le quitan 7 mesas ¿Cuantos le queda?,Resta
un perro tiene 78 carteras y le entregan 41 carteras ¿Cuantos tienen entre los dos?,Suma
ingeniero tiene 48 pajaros y suma 1 pajaros ¿Cuantos hay en total?,Suma
hay 85 niños en clase y se van 83 ¿Cuantos niños quedan?,Resta
Una azafata tiene 67 frutas y suma 92 frutas ¿Cuantos hay en total?,Suma
Ana tiene 86 ciruela y Pedro tiene 24 peras ¿Cuantos frutas hay en total?,Suma
programador tiene 29 coches y excluye 6 coches ¿Cuantos tiene al final?,Resta
hay 2 niños en clase y se van 72 ¿Cuantos niños quedan?,Resta
un profesor tiene 48 unidades y excluye 31 unidades ¿Cuantos tiene al final?,Resta
Julio tiene 48 balones de tenis y Celeste tiene 66 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 88 niños en clase y se van 24 ¿Cuantos niños quedan?,Resta
Lucas tiene 95 balones de voley y Julio tiene 47 balones de tenis ¿Cuantos balones hay en total?,Suma
un policia tiene 96 lapices y le quitan 27 lapices ¿Cuanto queda?,Resta
hay 63 pajaros en un arbol y se van volando 53 ¿Cuantos pajaros quedan?,Resta
Juan tiene 90 uvas y Ana tiene 16 coco ¿Cuantos frutas hay en total?,Suma
hay 25 tortillas en una mesa y se comen 26 ¿Cuantos tortillas quedan?,Resta
